gene_id	Description	Adipose_Subcutaneous	Adipose_Visceral_Omentum	Adrenal_Gland	Artery_Aorta	Artery_Coronary	Artery_Tibial	Bladder	Brain_Amygdala	Brain_Anterior_cingulate_cortex_BA24	Brain_Caudate_basal_ganglia	Brain_Cerebellar_Hemisphere	Brain_Cerebellum	Brain_Cortex	Brain_Frontal_Cortex_BA9	Brain_Hippocampus	Brain_Hypothalamus	Brain_Nucleus_accumbens_basal_ganglia	Brain_Putamen_basal_ganglia	Brain_Spinal_cord_cervical_c-1	Brain_Substantia_nigra	Breast_Mammary_Tissue	Cells_Cultured_fibroblasts	Cells_EBV-transformed_lymphocytes	Cervix_Ectocervix	Cervix_Endocervix	Colon_Sigmoid	Colon_Transverse	Colon_Transverse_Mixed_Cell	Colon_Transverse_Mucosa	Colon_Transverse_Muscularis	Esophagus_Gastroesophageal_Junction	Esophagus_Mucosa	Esophagus_Muscularis	Fallopian_Tube	Heart_Atrial_Appendage	Heart_Left_Ventricle	Kidney_Cortex	Kidney_Medulla	Liver	Liver_Hepatocyte	Liver_Mixed_Cell	Liver_Portal_Tract	Lung	Minor_Salivary_Gland	TPM	Nerve_Tibial	Ovary	Pancreas	Pancreas_Acini	Pancreas_Islets	Pancreas_Mixed_Cell	Pituitary	Prostate	Skin_Not_Sun_Exposed_Suprapubic	Skin_Sun_Exposed_Lower_leg	Small_Intestine_Terminal_Ileum	Small_Intestine_Terminal_Ileum_Lymphode_Aggregate	Small_Intestine_Terminal_Ileum_Mixed_Cell	Spleen	Stomach	Stomach_Mixed_Cell	Stomach_Mucosa	Stomach_Muscularis	Testis	Thyroid	Uterus	Vagina	Whole_Blood	gene_base	pct
ENSG00000101098.13	RIMS4	0.537417	0.557866	0.18666	5.80072	1.65276	2.37405	0.19766	20.2791	38.1769	24.8472	28.0213	33.7957	46.7829	42.9449	20.295	14.2353	47.1282	19.6846	1.68477	5.10721	1.32407	0.049326	0.017105	2.96152	2.9856	0.576941	0.651119	0.692056	0.472315	0.543831	2.25452	0.244219	1.53884	2.81738	0.44859	0.0285995	0.0350925	0.036565	0.011226	0.006434	0.0	0.142717	0.930903	0.657508	0.399289	2.08159	4.87454	0.04201	0.028739	0.078018	0.0315695	19.4669	2.95721	0.465643	0.352716	0.653982	0.755216	0.658909	0.02173	2.08734	2.78774	2.3615	0.971104	23.3719	8.12079	0.911215	1.85977	0.015849	ENSG00000101098	0.7367235275185066
ENSG00000101104.13	PABPC1L	5.36309	8.9393	10.8339	18.45	9.77831	7.47824	15.8422	3.6238	2.8564	4.53074	1.76586	2.3073	3.54982	2.62822	3.56175	4.71758	8.09625	3.36035	2.69301	2.11723	14.6499	20.9147	22.3766	11.5452	19.5847	7.85994	9.2607	7.32867	9.82847	8.14706	6.63609	10.5044	6.12912	13.171	3.5934	1.40372	20.5142	62.3943	21.8872	19.7951	9.23938	32.3935	21.9283	16.0324	0.845165	14.6764	34.7946	18.7758	30.2598	20.1175	19.1512	32.6879	31.7254	10.4099	8.36581	14.0585	55.4312	24.4422	23.2168	14.5613	15.667	13.8101	7.37907	18.8176	62.2889	12.6297	11.9876	12.9429	ENSG00000101104	0.7772601765114427
ENSG00000025772.8	TOMM34	25.2958	24.4079	65.9464	34.7941	30.4905	30.1285	36.655	32.903	41.7935	70.9713	17.4839	17.3605	48.4845	62.9178	47.359	31.2199	113.125	44.107	16.5149	18.65	30.6234	74.0817	67.3051	32.1484	41.4862	21.2359	22.0286	18.3024	17.0428	16.2537	22.7456	29.574	21.4532	37.5759	15.7891	9.09382	27.9288	42.0725	13.462	16.5217	15.789	30.9444	31.2256	27.5276	13.4992	40.213	60.2314	13.0842	11.6309	34.7881	13.0646	56.3345	42.3217	25.8015	28.1301	25.1662	43.2404	31.8554	30.6989	21.9504	21.1617	19.2339	20.9805	311.241	40.6763	37.9375	27.7897	7.97062	ENSG00000025772	0.9263124015381228
ENSG00000101109.12	STK4	11.6047	10.8127	7.76203	11.1989	11.7	12.0079	12.1914	4.38005	4.96587	5.00141	7.70289	6.22607	4.83995	6.84863	4.46667	5.59707	5.48245	4.23818	7.92593	5.44274	9.62376	19.5557	76.174	11.2383	12.187	9.79669	9.22052	8.18638	7.47228	6.94603	9.41345	8.03471	10.4866	10.3412	3.27643	1.66903	3.09927	4.91857	3.28231	2.72282	2.9098	17.2704	24.7562	9.36498	2.01724	14.1342	10.6161	2.57827	2.16928	4.48154	2.40474	6.53999	9.05892	11.7687	13.594	13.6966	43.7553	20.1466	26.0863	6.45126	5.30621	3.50212	6.42196	10.0393	10.9094	12.1644	11.3042	37.4496	ENSG00000101109	0.8217098910778717
ENSG00000204070.10	SYS1	14.6862	15.6079	13.6617	13.9054	16.1537	17.2431	19.5624	6.40225	6.43054	8.75199	9.45951	9.4583	7.56446	7.91119	6.4059	8.93338	8.09104	8.00151	10.537	8.272	16.4602	14.3651	9.85782	15.7193	21.1387	19.2012	12.6501	14.0217	9.67956	19.0785	15.8071	10.2204	15.032	24.6103	7.71672	5.23933	9.76836	16.3192	8.15705	10.6098	12.4294	19.0042	19.2683	14.0049	7.86465	16.1488	23.8306	6.37088	6.85003	9.97466	7.41174	15.8962	15.7562	9.98977	10.3147	14.1253	26.005	17.9309	13.7457	12.069	14.0876	12.3601	20.6289	9.09083	22.8079	23.9003	14.77	9.89845	ENSG00000204070	0.8961089560076567
ENSG00000124251.11	TP53TG5	0.571616	0.414336	0.350163	0.997983	1.02844	1.29	0.968179	1.71787	0.832625	1.50486	1.75208	2.14027	1.44355	1.27874	2.89837	1.50996	1.05161	2.08794	7.64404	3.53552	0.566588	0.298317	0.245588	0.56926	0.953565	1.37262	0.804099	0.616254	0.552651	1.49075	1.10641	0.419123	1.03718	1.55227	0.507532	0.38596	0.257864	0.553208	0.117445	0.123256	0.117475	0.800056	0.75998	0.504217	0.275148	0.778573	0.677392	0.160386	0.116122	0.388496	0.089139	1.07833	0.875048	0.568353	0.591342	0.87161	1.27773	0.948055	0.428849	0.479779	0.537249	0.263547	1.21809	17.9334	0.789207	1.32883	0.65309	0.143116	ENSG00000124251	0.7142615147459895
ENSG00000124155.19	PIGT	27.907	20.6051	20.5899	55.3285	44.025	39.9418	28.8203	5.02416	5.22659	6.92467	10.7196	14.1738	8.79314	8.30686	6.33884	9.35995	6.27272	6.9095	17.6313	8.18658	25.9232	35.8734	12.7732	21.6771	31.2369	25.067	25.0234	23.6137	20.3189	22.7432	23.5698	12.843	23.124	36.1057	23.5923	18.0122	10.3758	14.9284	6.87799	8.38258	9.06614	17.8409	25.4096	21.9498	13.225	27.4722	26.6596	9.34793	8.17847	22.6241	9.21779	23.8545	20.9271	17.9626	20.908	23.388	21.9507	21.2705	18.8909	20.06	18.1911	14.499	21.4671	22.7027	27.1707	35.1982	23.7296	9.94353	ENSG00000124155	0.9252113224806464
ENSG00000101443.18	WFDC2	1.60793	5.78041	0.326466	1.02236	2.18016	7.72204	90.721	3.4393	4.70498	11.955	3.69186	4.03316	6.80506	7.36738	3.0287	3.8633	3.46073	12.2097	4.0011	4.65989	33.4213	0.135569	14.4357	6.43915	36.2065	73.8754	41.4654	46.1419	38.6836	108.193	2.30428	3.83132	2.26312	116.094	1.46265	0.332689	216.702	188.037	1.29925	2.34389	2.57848	21.9585	88.932	850.049	0.324905	12.336	4.32666	5.25214	5.68319	7.83988	5.72502	102.603	151.019	19.7478	12.3894	6.70176	2.97773	6.89346	0.618293	16.7595	14.9469	14.9731	22.5737	6.41281	192.486	10.3995	7.33425	0.14679	ENSG00000101443	0.724662476919689
ENSG00000175063.17	UBE2C	0.989699	1.06064	1.43503	1.25406	1.5195	0.57727	1.12146	0.107586	0.084843	0.109495	0.353404	0.416228	0.102793	0.084748	0.127571	0.12798	0.102498	0.100047	0.243518	0.15706	0.886736	65.3307	153.972	8.21304	1.046	0.55515	10.5691	27.0996	24.2814	2.85454	0.379598	30.0615	0.405952	1.72132	0.363397	0.214052	0.492208	0.373119	0.545111	0.392895	0.636011	2.86486	4.14504	1.9497	0.335826	0.871307	0.632753	0.226719	0.101934	0.417209	0.340101	0.39431	1.25008	11.4792	12.2421	12.3477	22.676	31.7058	12.5122	2.19319	4.14502	5.9132	0.939988	24.1595	0.93203	1.04251	10.0177	6.12717	ENSG00000175063	0.7266952382565683
ENSG00000101473.17	ACOT8	13.8417	12.1878	29.8006	16.1138	16.9483	16.6745	18.8988	17.1343	23.6615	19.7661	26.3939	26.6959	25.7207	28.2797	17.5449	18.9531	22.9065	16.8438	17.5969	16.4373	13.8782	17.696	24.4422	20.0531	21.3119	17.5634	18.3732	21.7605	19.7436	15.4539	16.8113	16.3424	16.5946	22.2128	12.7836	11.4909	13.4726	22.5795	11.013	12.2416	13.7406	13.758	18.503	14.464	14.3553	25.0254	21.6046	6.32617	7.39438	11.8834	7.74021	23.1773	21.763	22.5194	24.4041	18.3194	20.617	21.2685	19.3403	18.0847	22.0596	20.425	16.1114	29.3411	21.5302	20.5731	19.3953	15.2091	ENSG00000101473	0.9292937848322125
ENSG00000132801.7	ZSWIM3	2.52142	2.3769	4.396	2.35702	2.93458	1.4798	3.90216	1.44988	2.08352	1.98322	6.26004	6.30928	3.04773	3.01934	1.59377	2.50362	2.45939	1.7027	1.52606	1.60803	2.57884	4.28986	7.58854	3.27362	5.00536	3.24817	3.63383	4.8007	4.77049	3.55385	3.38053	2.88506	3.53817	4.32331	1.1663	1.0052	1.40019	3.18847	1.73062	2.34164	2.58056	4.24893	2.5025	2.46756	0.8241	3.84576	4.15229	1.08982	1.59886	4.12376	1.49617	4.02507	3.95689	1.96678	2.47285	4.28339	7.87302	5.25627	6.34074	2.59499	2.67582	2.46478	2.81576	8.22098	3.55659	5.05508	3.10029	1.5152	ENSG00000132801	0.7759897006758931
ENSG00000168612.5	ZSWIM1	8.54243	8.40325	13.1418	9.24064	10.487	8.1149	13.1198	4.30342	5.07189	5.74763	20.4555	18.9808	6.15984	6.68535	4.55451	5.77136	6.10298	4.74914	5.50202	4.71146	8.2613	12.7469	14.5004	10.7166	14.2174	11.9262	10.6862	10.6634	10.5716	13.0166	11.568	8.31803	11.7158	13.9283	5.16884	5.02704	7.12237	9.85122	5.85912	6.13428	4.80562	9.78499	8.327	8.74652	7.00057	11.5575	18.4283	3.1889	3.65615	6.49838	3.22085	9.15284	11.8824	9.45656	10.8713	11.8998	21.2353	12.7871	14.9902	8.02922	7.71921	6.44847	9.65019	14.0963	12.0553	14.9705	10.1313	4.43485	ENSG00000168612	0.8897565768299087
ENSG00000149634.5	SPATA25	3.55686	3.57189	2.42454	4.13194	4.71202	4.47617	6.46134	1.1123	1.21474	1.6411	6.18818	6.83737	1.56071	1.53406	1.18937	1.32038	1.70338	1.2454	1.75441	1.23813	3.1377	1.58644	2.15587	4.55934	6.82114	5.03199	4.07594	3.92694	3.12431	7.47687	3.97765	1.62927	4.25379	6.52395	1.83125	1.48494	3.41291	4.07095	3.34637	3.16284	1.77846	3.06727	2.40721	3.06826	2.75843	5.87183	11.7822	1.03356	1.3804	2.31184	0.957672	3.38566	3.97722	1.92661	2.52787	4.75818	4.43326	3.93703	3.54615	2.14775	1.97373	1.25827	3.83828	51.2044	5.44326	7.0935	4.4215	0.327543	ENSG00000149634	0.8372266359493843
ENSG00000124257.7	NEURL2	8.7788	9.69106	7.08945	7.69729	9.27983	6.44124	9.63988	1.7313	1.91624	2.22286	5.43233	5.64711	2.4062	2.3176	1.66601	2.09469	2.45815	1.93438	2.00694	1.91569	6.50466	2.74656	3.64406	5.96264	7.8615	7.83924	5.79129	6.09998	4.34066	13.0003	6.68065	2.46599	7.5512	9.22819	4.91892	3.8999	6.7157	5.74268	4.01852	4.55819	3.82502	8.63531	4.16857	5.23215	5.99169	7.48581	13.1101	1.72256	1.96726	2.7953	1.79913	5.24594	5.74795	3.64415	4.66529	6.47423	6.48344	5.56864	5.04102	3.70568	4.36292	2.91913	8.13085	4.45011	8.4579	8.5418	5.28257	0.671065	ENSG00000124257	0.8805244524249148
ENSG00000064601.21	CTSA	70.947	66.4456	237.222	87.2702	78.8451	56.4517	57.8091	16.0603	22.1467	20.7299	59.5863	62.7846	34.4854	34.2714	16.254	22.7748	20.4169	18.3027	20.8389	18.4582	52.5171	124.635	28.5837	55.7763	61.4144	52.6311	82.9201	111.129	110.232	49.8224	46.6564	37.6156	46.9756	50.263	37.3871	26.8475	83.0386	63.0962	24.2936	24.811	29.3845	46.8239	83.7438	43.3235	16.7591	65.199	97.851	17.6498	16.0589	42.3048	16.1409	56.0543	42.4371	58.5869	69.3196	72.622	57.2766	75.8654	97.9321	37.69	30.7916	23.4799	37.1278	33.2001	54.013	63.3576	51.3117	85.9458	ENSG00000064601	0.9372046143682348
ENSG00000100979.15	PLTP	226.682	271.495	170.216	187.126	217.994	84.0484	130.46	63.3804	58.3334	60.0322	29.4149	47.9203	55.3222	47.3672	44.4826	48.4695	60.106	46.1065	32.8838	51.7965	142.958	42.9416	16.2745	205.514	225.01	69.5781	64.2829	54.8018	17.99	61.4293	96.1606	48.062	81.9684	167.61	72.2692	27.8452	70.8498	46.4029	8.05737	4.64945	9.6006	55.3662	131.862	62.0465	9.78456	101.784	241.263	91.4046	66.482	23.0479	74.5035	38.5731	62.592	73.7742	78.7392	77.1483	26.4687	39.7283	39.4446	73.7365	45.1913	28.6515	47.8941	42.1217	57.6102	161.378	148.605	3.80962	ENSG00000100979	0.9087967746853455
ENSG00000198026.8	ZNF335	16.6415	12.6842	11.3899	17.323	17.058	19.5057	17.2939	6.50411	8.24113	6.49012	29.6771	33.6346	12.4535	9.84754	7.1477	7.07127	7.3573	5.67506	6.25468	5.10492	17.004	12.4547	19.0865	18.72	25.6843	16.4612	13.5993	11.7369	12.6439	18.0124	16.7966	14.211	15.0633	23.1512	5.33724	3.85334	7.46383	18.6596	5.57775	5.83926	5.41015	22.9346	19.3756	14.6354	7.481	22.6138	27.0843	7.12201	9.45953	11.9743	7.03934	23.437	22.3355	20.4896	22.3878	19.1163	41.4995	22.3321	27.7549	13.5386	13.9975	11.6483	18.1423	23.3369	28.2177	26.4493	17.8126	14.2067	ENSG00000198026	0.8933986075584842
ENSG00000100985.7	MMP9	11.8272	5.37772	0.443747	1.92069	2.48111	0.478073	0.897729	0.217517	0.178376	0.327187	0.277381	0.33553	0.325673	0.254795	0.223533	0.280522	0.306916	0.30799	0.307953	0.305613	2.9073	0.704593	4.94451	0.847123	0.789537	0.47525	1.35519	1.29285	0.996237	0.728753	0.461252	0.631327	0.400097	1.62262	0.735586	0.675233	0.968786	0.536017	1.08338	0.904521	1.30903	4.15057	20.4097	1.07297	0.296703	0.573427	0.512398	0.163187	0.028436	0.390966	0.0823615	1.153	0.716305	1.94684	2.50546	4.56082	12.6416	10.6959	110.301	0.792397	0.475795	0.167221	0.57584	2.49865	2.06194	0.820204	0.971269	597.803	ENSG00000100985	0.7188013483983534
ENSG00000124160.12	NCOA5	34.1845	31.0378	25.1171	28.1652	31.9957	31.9951	39.9033	12.3398	14.1202	15.0644	61.8988	58.9641	18.4342	18.7521	12.7472	16.979	18.077	12.8454	15.2483	12.878	35.0404	36.4152	41.9237	39.3638	58.3204	38.8494	31.5789	26.6861	23.3295	32.2816	36.4236	27.3221	34.4502	51.0599	12.4678	9.20226	13.5263	27.4674	10.562	10.0633	9.16884	49.9545	28.3214	32.0944	14.3274	45.6126	60.9247	13.8532	13.9335	25.7889	14.8969	44.3213	44.9345	32.1886	36.088	36.7553	60.3031	34.1323	48.952	24.5794	23.7995	17.4596	37.795	64.47	47.076	55.58	38.3292	9.6491	ENSG00000124160	0.9292090864431759
ENSG00000101017.14	CD40	31.5701	31.9892	8.01276	38.184	32.8722	20.5767	29.3555	3.02602	2.72995	3.87225	11.5818	11.0533	3.0349	2.62526	2.867	4.16368	3.68377	3.68798	5.03098	4.19397	28.4944	17.1221	202.577	33.3648	34.3834	16.0655	12.9268	8.89137	5.40237	12.814	22.7731	12.5177	18.4046	37.1157	11.1188	5.31372	10.1746	15.2979	7.76615	7.26443	7.71678	32.5084	52.1703	19.8585	5.3131	29.345	43.955	10.758	11.5926	11.6462	11.1825	13.5275	33.8683	18.0273	16.457	23.3728	82.8844	34.884	47.5631	13.6488	12.8903	7.45048	29.4733	6.9137	35.2915	35.8566	33.5731	5.68262	ENSG00000101017	0.8734775464570664
ENSG00000149654.11	CDH22	0.056522	0.151239	0.080784	0.029119	0.0600095	0.023599	0.045358	8.58965	12.1108	3.56152	78.5627	79.5387	21.4522	19.6681	3.09092	4.61138	2.66959	2.85172	2.38316	0.924604	0.115668	0.007552	0.052206	0.500088	0.167588	0.085786	0.082489	0.0522165	0.0620895	0.070565	0.067916	1.02915	0.061642	0.982652	0.818116	0.124181	0.157337	0.102724	0.012002	0.008831	0.007863	0.562515	0.124705	0.405754	0.306206	0.229743	0.473825	0.990846	0.637757	25.961	1.03632	1.70539	1.62544	2.99879	1.40283	0.115595	0.018943	0.094957	0.020151	0.174005	0.16053	0.200418	0.074584	2.9528	0.347275	0.149007	0.917599	0.012879	ENSG00000149654	0.7208171700574255
ENSG00000080189.15	SLC35C2	18.4474	14.7191	18.9284	20.8478	19.7094	18.849	19.7754	9.60935	9.66644	11.0813	16.7773	18.9446	12.6667	12.1911	7.47556	8.95419	9.99388	10.0585	9.75248	8.24269	19.2217	18.9304	24.1099	23.1981	29.6335	16.2749	15.906	16.2292	17.4776	17.006	16.4296	17.853	15.0728	27.5212	6.05149	4.15674	10.8104	16.5349	10.788	11.4209	10.7268	25.569	22.0876	20.8727	5.51821	24.6426	26.2729	9.07015	11.2786	16.6206	10.8115	20.0257	29.1507	22.5267	23.0137	19.3521	40.2373	23.3799	29.1432	15.1046	17.1478	15.922	16.0391	24.03	31.0161	24.3798	22.4434	14.7024	ENSG00000080189	0.8757135839276337
ENSG00000062598.18	ELMO2	22.4	19.1797	17.8868	30.8892	28.0391	27.3599	26.3383	18.6335	21.0815	26.235	81.7282	84.6474	29.0252	25.4881	20.9897	19.1927	26.1346	21.9165	27.8221	19.1951	22.2485	17.1235	20.9321	36.0319	37.9649	22.9215	15.6975	10.9367	8.2358	18.3885	24.2599	23.1725	22.972	29.0806	10.4155	7.72488	10.7826	19.0301	6.11323	8.18787	7.47894	23.9312	33.0655	18.4476	14.166	45.6782	22.3416	8.96464	9.17513	24.8939	9.083	27.099	31.5694	23.4454	24.1804	19.0883	27.4301	16.5926	33.7536	11.8872	12.2981	8.41362	20.1503	37.4705	27.3749	32.5885	34.5974	26.1428	ENSG00000062598	0.9286839564311486
ENSG00000158296.14	SLC13A3	1.23646	1.20398	1.95974	1.57106	1.3597	1.07695	1.48451	4.34047	4.2994	4.38874	4.98179	6.67784	7.00129	5.66139	5.42093	6.42909	5.76473	3.78112	18.0816	8.73614	1.68606	2.02115	0.11626	2.1196	3.20508	1.03614	0.484823	0.253291	0.135561	1.08617	0.979593	0.573128	0.87833	2.80429	0.543869	0.185501	75.4339	3.67777	5.21436	7.00436	7.29688	2.63729	1.36064	3.31038	0.382271	10.85	3.31896	2.43693	2.85957	0.737253	2.4228	1.83105	5.47544	1.87792	1.99041	0.379315	0.40179	0.324463	0.405802	2.92699	3.06329	3.49452	1.16622	4.89047	1.87881	1.96527	1.5678	0.04157	ENSG00000158296	0.734318093269866
ENSG00000172315.6	TP53RK	9.10785	10.3158	10.0716	12.2574	11.9745	10.2904	13.8501	4.20865	4.54199	4.25495	7.47339	6.61361	4.61375	5.56783	4.48969	6.48231	4.40031	3.73531	7.04547	5.00885	11.0454	19.9058	18.8724	12.7097	15.4832	11.404	8.96021	9.92413	7.48441	13.2028	12.0965	12.3019	11.801	13.6398	4.22994	3.16664	5.58526	6.50558	4.74119	6.43144	6.84822	17.8602	11.0511	11.3591	4.99475	12.4625	12.3585	3.62946	4.07685	7.62457	4.4066	12.5434	14.9779	15.6544	14.7823	10.4598	19.7799	13.4456	12.6539	9.1203	11.8169	9.39015	16.3345	24.6717	12.5709	14.4055	13.0434	3.98785	ENSG00000172315	0.8694967221723443
ENSG00000197496.6	SLC2A10	10.2831	9.91485	6.88574	16.4013	12.0807	8.37057	12.3554	2.31867	2.24854	2.4344	0.741376	1.39356	1.96291	1.81349	1.46389	1.2855	2.55338	1.7774	0.88873	1.46539	15.3737	45.1208	0.034726	14.3589	18.1903	7.91529	8.89803	8.23659	8.16458	7.44606	9.19976	5.30218	8.80456	15.6655	4.0187	1.1894	2.13979	4.06179	23.8464	29.4718	34.8402	15.118	11.4381	24.8162	0.640031	12.6711	13.7034	10.305	10.064	4.17105	8.78518	6.90699	21.608	3.17132	4.3023	5.80747	2.23887	4.77499	2.95924	11.1051	10.6158	9.6682	6.80269	2.96053	28.6413	12.1571	13.8005	0.043269	ENSG00000197496	0.762556536174682
ENSG00000064655.19	EYA2	3.5684	13.5056	0.92338	5.36269	4.58483	4.38147	2.65329	5.02372	5.84313	5.66029	1.07293	1.40138	5.64829	4.74605	2.79455	3.72442	6.74198	4.75333	3.0536	5.17636	11.8335	0.637218	0.181748	20.9682	17.9124	3.6162	6.95464	10.0472	10.9583	2.37881	2.84337	34.9261	4.68857	10.4491	3.00927	0.394628	2.71172	2.18481	0.698634	0.094887	0.30838	6.22839	2.69338	25.8816	1.08465	34.9258	0.406389	0.729541	0.563288	0.434655	0.721299	5.69637	33.704	5.04896	6.21747	0.865519	1.05857	0.690817	0.642423	4.98567	5.31895	6.00173	0.622416	8.73104	23.9756	7.06302	22.2601	0.050241	ENSG00000064655	0.7903037284230854
ENSG00000101040.20	ZMYND8	18.3118	13.3796	33.6722	13.7683	14.9707	16.1038	23.1587	11.7862	12.551	13.6164	28.3285	27.1718	18.45	18.7137	12.0588	15.5215	16.565	10.8468	12.7191	11.589	18.7068	49.2103	33.9919	18.9242	19.3743	17.571	14.5524	14.1113	13.8121	13.1612	21.9811	17.6866	27.1101	16.4999	7.133	5.51192	7.24035	21.6492	5.21651	3.91389	3.31863	12.8877	17.115	17.6159	8.19263	30.1192	18.9869	5.32364	5.76552	24.3726	5.35401	37.6561	17.2384	22.8676	25.5411	21.0426	26.3558	16.6135	24.6014	17.3665	17.6642	13.6167	22.5084	24.5119	18.4296	13.8942	21.255	3.6513	ENSG00000101040	0.898548269611912
ENSG00000124151.19	NCOA3	26.7085	20.61	10.1895	31.0852	27.2208	39.0522	20.9552	2.70511	3.11872	2.86864	10.6344	10.571	4.15925	4.26491	3.25591	3.81872	2.6022	2.3851	6.94095	3.67876	21.3114	26.6845	104.322	22.7304	26.1667	17.2317	14.6391	10.4716	8.99821	11.4581	17.0884	21.0312	17.962	22.7441	8.7547	7.82455	6.28037	10.8762	5.05641	4.34298	4.81165	21.2883	31.3651	17.3797	18.2819	29.0635	23.8108	5.84981	4.91448	8.29848	4.91701	11.7858	16.5934	23.4191	24.1417	21.2501	59.8672	29.8642	37.8545	12.4538	10.6848	6.72975	11.1872	12.1237	24.7332	27.5435	26.1183	11.3945	ENSG00000124151	0.9416766893093693
ENSG00000196562.15	SULF2	55.719	54.7582	9.33637	43.4514	37.1442	31.2858	20.5068	20.1457	20.2198	12.8136	9.87918	12.0669	15.5977	18.9793	23.9308	23.392	15.6339	13.0113	13.4368	22.8738	47.3137	6.16862	2.72586	105.153	152.044	35.2151	33.9688	33.2248	26.2187	28.0458	45.462	48.6006	69.6291	106.493	12.7603	9.74454	29.5563	14.2193	12.4204	8.2551	10.9372	27.0649	20.0539	29.1808	6.06638	31.6547	184.528	3.10114	2.20076	14.4856	2.67465	44.6257	24.2238	26.9164	29.0535	25.748	14.3005	22.2513	8.13147	12.6011	10.8836	5.60292	20.5954	28.1917	49.8776	207.416	69.6978	22.9382	ENSG00000196562	0.881151220503786
ENSG00000124126.14	PREX1	20.5222	19.6046	18.9814	51.7898	47.5058	19.314	10.8402	40.4551	30.6062	38.5481	22.0597	39.055	41.2651	34.8066	46.0809	36.02	31.854	40.9406	102.716	55.2792	25.7259	6.78596	92.5792	9.11664	12.2679	9.63163	10.8836	10.6483	8.61585	6.97942	11.0084	5.33786	10.4889	11.0827	6.15554	4.85835	7.53847	12.2937	3.02445	2.15357	3.3114	37.4814	72.1573	7.69113	5.64198	27.8442	5.22426	2.44583	1.39582	19.5804	2.71737	20.6596	13.8642	6.11463	7.18543	23.0195	99.0231	42.4069	99.9923	11.0813	10.4559	7.66344	8.36524	12.7521	26.808	8.73565	8.29108	167.334	ENSG00000124126	0.8771195771856419
ENSG00000124198.10	ARFGEF2	17.2609	13.7566	29.7152	18.7812	20.0586	23.7815	16.9796	4.75631	7.98328	5.4186	16.1385	14.9865	8.60971	11.6379	5.58449	7.27856	5.54293	4.60937	9.30052	6.18701	18.2671	22.6542	32.1761	16.8128	18.2647	13.7389	17.4195	19.045	21.1041	10.8634	16.2863	15.7691	15.3097	16.01	9.1029	6.87327	7.52314	10.5084	8.10691	7.62141	8.86907	15.9308	16.7884	14.641	9.17251	18.7445	17.1769	10.2756	8.1971	13.7648	7.66077	17.6655	15.7749	18.9262	20.1353	18.6861	20.0802	16.004	16.6227	17.3122	16.7252	12.3974	10.7951	25.0854	34.465	20.5069	17.3854	1.76052	ENSG00000124198	0.9051378042789626
ENSG00000124228.15	DDX27	41.4409	38.8806	23.6438	42.8056	39.1102	47.3672	49.8209	10.8353	13.3727	14.0396	56.9679	50.3655	19.3162	19.3189	11.481	17.4204	15.5894	11.9167	18.5587	12.7543	43.4089	58.114	81.8378	52.0954	62.4739	40.3879	35.551	29.4017	20.775	30.0506	38.7362	35.8197	36.1958	56.4725	16.4319	10.2939	18.0825	29.0321	11.1405	10.7104	13.2061	41.5185	42.4674	35.2986	19.8009	55.6485	72.8366	17.1181	15.4337	22.2591	18.6498	36.3523	44.0498	45.0101	46.6781	41.5528	64.3391	43.3145	49.4349	28.2909	26.1684	17.6107	36.1213	57.765	52.7655	59.8186	46.5631	18.9561	ENSG00000124228	0.9451323835820643
ENSG00000124201.15	ZNFX1	25.7224	21.4552	11.8656	31.7626	28.2232	28.6235	19.8549	6.33586	6.79538	7.48234	11.7031	12.2322	9.36491	8.82846	5.96056	7.26621	6.93915	6.8864	9.41638	7.2881	21.3817	27.3635	38.1437	17.0965	19.8419	18.1939	14.4754	12.2256	9.62038	15.0812	20.8363	10.3601	20.2412	21.0393	8.35529	7.07638	7.53909	17.2351	5.208	5.66289	5.74092	24.5745	32.9144	13.137	10.8704	26.5591	17.0418	3.98859	3.14254	7.9127	4.11369	13.9352	17.5036	15.1717	18.53	19.272	22.6197	16.333	26.4884	11.1304	11.1191	6.33287	18.62	18.6792	27.264	21.9363	16.5082	24.5389	ENSG00000124201	0.9144715667508004
ENSG00000158445.10	KCNB1	4.07699	5.24585	0.142388	0.530753	1.19108	1.75332	5.41338	4.6041	10.3141	8.20655	7.98667	7.23422	19.6391	24.5865	5.14729	5.35106	8.07241	7.06158	1.06768	2.27373	2.63432	0.049646	0.034232	0.750122	2.38049	9.20284	2.44254	1.42354	0.127329	9.61615	13.05	0.75464	16.5993	9.42276	0.272707	0.479311	0.169488	0.245256	0.938081	0.923035	0.862858	2.98143	0.528628	1.98671	3.41245	2.58245	0.497855	0.120123	0.058603	2.6445	0.147528	4.55144	2.28497	0.419361	0.689183	0.842545	0.302297	0.799704	0.613447	0.700592	2.43297	0.119343	17.0436	0.941528	0.371769	9.08261	0.788162	0.191418	ENSG00000158445	0.847796994901157
